implementation,shape_type,m,n,q,p,total_ops,avg_seconds,avg_speedup,avg_serial_speedup,avg_cost,sample_count
Implementation 1 (Serial),m_dominant,3600,2400,1800,16,31104000000,33.878836000,1.000000,1.000000,33.878836000,1
Implementation 1 (Serial),m_dominant,3600,2400,1800,25,31104000000,33.878836000,1.000000,1.000000,33.878836000,1
Implementation 1 (Serial),m_dominant,3600,2400,2400,1,41472000000,65.131625000,1.000000,1.000000,65.131625000,1
Implementation 1 (Serial),m_dominant,3600,2400,2400,4,41472000000,65.131625000,1.000000,1.000000,65.131625000,1
Implementation 1 (Serial),m_dominant,3600,2400,2400,9,41472000000,65.131625000,1.000000,1.000000,65.131625000,1
Implementation 1 (Serial),m_dominant,3600,2400,2400,16,41472000000,65.131625000,1.000000,1.000000,65.131625000,1
Implementation 1 (Serial),m_dominant,3600,2400,2400,25,41472000000,65.131625000,1.000000,1.000000,65.131625000,1
Implementation 1 (Serial),m_dominant,3600,2400,3000,1,51840000000,64.038538000,1.000000,1.000000,64.038538000,1
Implementation 1 (Serial),m_dominant,3600,2400,3000,4,51840000000,64.038538000,1.000000,1.000000,64.038538000,1
Implementation 1 (Serial),m_dominant,3600,2400,3000,9,51840000000,64.038538000,1.000000,1.000000,64.038538000,1
Implementation 1 (Serial),m_dominant,3600,2400,3000,16,51840000000,64.038538000,1.000000,1.000000,64.038538000,1
Implementation 1 (Serial),m_dominant,3600,2400,3000,25,51840000000,64.038538000,1.000000,1.000000,64.038538000,1
Implementation 1 (Serial),m_dominant,3600,3000,600,1,12960000000,10.173319000,1.000000,1.000000,10.173319000,1
Implementation 1 (Serial),m_dominant,3600,3000,600,4,12960000000,10.173319000,1.000000,1.000000,10.173319000,1
Implementation 1 (Serial),m_dominant,3600,3000,600,9,12960000000,10.173319000,1.000000,1.000000,10.173319000,1
Implementation 1 (Serial),m_dominant,3600,3000,600,16,12960000000,10.173319000,1.000000,1.000000,10.173319000,1
Implementation 1 (Serial),m_dominant,3600,3000,600,25,12960000000,10.173319000,1.000000,1.000000,10.173319000,1
Implementation 1 (Serial),m_dominant,3600,3000,1200,1,25920000000,39.430978000,1.000000,1.000000,39.430978000,1
Implementation 1 (Serial),m_dominant,3600,3000,1200,4,25920000000,39.430978000,1.000000,1.000000,39.430978000,1
Implementation 1 (Serial),m_dominant,3600,3000,1200,9,25920000000,39.430978000,1.000000,1.000000,39.430978000,1
Implementation 1 (Serial),m_dominant,3600,3000,1200,16,25920000000,39.430978000,1.000000,1.000000,39.430978000,1
Implementation 1 (Serial),m_dominant,3600,3000,1200,25,25920000000,39.430978000,1.000000,1.000000,39.430978000,1
Implementation 1 (Serial),m_dominant,3600,3000,1800,1,38880000000,44.645440000,1.000000,1.000000,44.645440000,1
Implementation 1 (Serial),m_dominant,3600,3000,1800,4,38880000000,44.645440000,1.000000,1.000000,44.645440000,1
Implementation 1 (Serial),m_dominant,3600,3000,1800,9,38880000000,44.645440000,1.000000,1.000000,44.645440000,1
Implementation 1 (Serial),m_dominant,3600,3000,1800,16,38880000000,44.645440000,1.000000,1.000000,44.645440000,1
Implementation 1 (Serial),m_dominant,3600,3000,1800,25,38880000000,44.645440000,1.000000,1.000000,44.645440000,1
Implementation 1 (Serial),m_dominant,3600,3000,2400,1,51840000000,82.497388000,1.000000,1.000000,82.497388000,1
Implementation 1 (Serial),m_dominant,3600,3000,2400,4,51840000000,82.497388000,1.000000,1.000000,82.497388000,1
Implementation 1 (Serial),m_dominant,3600,3000,2400,9,51840000000,82.497388000,1.000000,1.000000,82.497388000,1
Implementation 1 (Serial),m_dominant,3600,3000,2400,16,51840000000,82.497388000,1.000000,1.000000,82.497388000,1
Implementation 1 (Serial),m_dominant,3600,3000,2400,25,51840000000,82.497388000,1.000000,1.000000,82.497388000,1
Implementation 1 (Serial),m_dominant,3600,3000,3000,1,64800000000,72.975422000,1.000000,1.000000,72.975422000,1
Implementation 1 (Serial),m_dominant,3600,3000,3000,4,64800000000,72.975422000,1.000000,1.000000,72.975422000,1
Implementation 1 (Serial),m_dominant,3600,3000,3000,9,64800000000,72.975422000,1.000000,1.000000,72.975422000,1
Implementation 1 (Serial),m_dominant,3600,3000,3000,16,64800000000,72.975422000,1.000000,1.000000,72.975422000,1
Implementation 1 (Serial),m_dominant,3600,3000,3000,25,64800000000,72.975422000,1.000000,1.000000,72.975422000,1
Implementation 1 (Serial),m_dominant,4200,600,600,1,3024000000,1.992621000,1.000000,1.000000,1.992621000,1
Implementation 1 (Serial),m_dominant,4200,600,600,4,3024000000,1.992621000,1.000000,1.000000,1.992621000,1
Implementation 1 (Serial),m_dominant,4200,600,600,9,3024000000,1.992621000,1.000000,1.000000,1.992621000,1
Implementation 1 (Serial),m_dominant,4200,600,600,16,3024000000,1.992621000,1.000000,1.000000,1.992621000,1
Implementation 1 (Serial),m_dominant,4200,600,600,25,3024000000,1.992621000,1.000000,1.000000,1.992621000,1
Implementation 1 (Serial),m_dominant,4200,600,1200,1,6048000000,3.897671000,1.000000,1.000000,3.897671000,1
Implementation 1 (Serial),m_dominant,4200,600,1200,4,6048000000,3.897671000,1.000000,1.000000,3.897671000,1
Implementation 1 (Serial),m_dominant,4200,600,1200,9,6048000000,3.897671000,1.000000,1.000000,3.897671000,1
Implementation 1 (Serial),m_dominant,4200,600,1200,16,6048000000,3.897671000,1.000000,1.000000,3.897671000,1
Implementation 1 (Serial),m_dominant,4200,600,1200,25,6048000000,3.897671000,1.000000,1.000000,3.897671000,1
Implementation 1 (Serial),m_dominant,4200,600,1800,1,9072000000,62.155052000,1.000000,1.000000,62.155052000,1
Implementation 1 (Serial),m_dominant,4200,600,1800,4,9072000000,62.155052000,1.000000,1.000000,62.155052000,1
Implementation 1 (Serial),m_dominant,4200,600,1800,9,9072000000,62.155052000,1.000000,1.000000,62.155052000,1
Implementation 1 (Serial),m_dominant,4200,600,1800,16,9072000000,62.155052000,1.000000,1.000000,62.155052000,1
Implementation 1 (Serial),m_dominant,4200,600,1800,25,9072000000,62.155052000,1.000000,1.000000,62.155052000,1
Implementation 1 (Serial),m_dominant,4200,600,2400,1,12096000000,8.285916000,1.000000,1.000000,8.285916000,1
Implementation 1 (Serial),m_dominant,4200,600,2400,4,12096000000,8.285916000,1.000000,1.000000,8.285916000,1
Implementation 1 (Serial),m_dominant,4200,600,2400,9,12096000000,8.285916000,1.000000,1.000000,8.285916000,1
Implementation 1 (Serial),m_dominant,4200,600,2400,16,12096000000,8.285916000,1.000000,1.000000,8.285916000,1
Implementation 1 (Serial),m_dominant,4200,600,2400,25,12096000000,8.285916000,1.000000,1.000000,8.285916000,1
Implementation 1 (Serial),m_dominant,4200,600,3000,1,15120000000,9.264322000,1.000000,1.000000,9.264322000,1
Implementation 1 (Serial),m_dominant,4200,600,3000,4,15120000000,9.264322000,1.000000,1.000000,9.264322000,1
Implementation 1 (Serial),m_dominant,4200,600,3000,9,15120000000,9.264322000,1.000000,1.000000,9.264322000,1
Implementation 1 (Serial),m_dominant,4200,600,3000,16,15120000000,9.264322000,1.000000,1.000000,9.264322000,1
Implementation 1 (Serial),m_dominant,4200,600,3000,25,15120000000,9.264322000,1.000000,1.000000,9.264322000,1
Implementation 1 (Serial),m_dominant,4200,600,3600,1,18144000000,11.055578000,1.000000,1.000000,11.055578000,1
Implementation 1 (Serial),m_dominant,4200,600,3600,4,18144000000,11.055578000,1.000000,1.000000,11.055578000,1
Implementation 1 (Serial),m_dominant,4200,600,3600,9,18144000000,11.055578000,1.000000,1.000000,11.055578000,1
Implementation 1 (Serial),m_dominant,4200,600,3600,16,18144000000,11.055578000,1.000000,1.000000,11.055578000,1
Implementation 1 (Serial),m_dominant,4200,600,3600,25,18144000000,11.055578000,1.000000,1.000000,11.055578000,1
Implementation 1 (Serial),m_dominant,4200,1200,600,1,6048000000,3.810528000,1.000000,1.000000,3.810528000,1
Implementation 1 (Serial),m_dominant,4200,1200,600,4,6048000000,3.810528000,1.000000,1.000000,3.810528000,1
Implementation 1 (Serial),m_dominant,4200,1200,600,9,6048000000,3.810528000,1.000000,1.000000,3.810528000,1
Implementation 1 (Serial),m_dominant,4200,1200,600,16,6048000000,3.810528000,1.000000,1.000000,3.810528000,1
Implementation 1 (Serial),m_dominant,4200,1200,600,25,6048000000,3.810528000,1.000000,1.000000,3.810528000,1
Implementation 1 (Serial),m_dominant,4200,1200,1200,1,12096000000,7.718083000,1.000000,1.000000,7.718083000,1
Implementation 1 (Serial),m_dominant,4200,1200,1200,4,12096000000,7.718083000,1.000000,1.000000,7.718083000,1
Implementation 1 (Serial),m_dominant,4200,1200,1200,9,12096000000,7.718083000,1.000000,1.000000,7.718083000,1
Implementation 1 (Serial),m_dominant,4200,1200,1200,16,12096000000,7.718083000,1.000000,1.000000,7.718083000,1
Implementation 1 (Serial),m_dominant,4200,1200,1200,25,12096000000,7.718083000,1.000000,1.000000,7.718083000,1
Implementation 1 (Serial),m_dominant,4200,1200,1800,1,18144000000,43.295387000,1.000000,1.000000,43.295387000,1
Implementation 1 (Serial),m_dominant,4200,1200,1800,4,18144000000,43.295387000,1.000000,1.000000,43.295387000,1
Implementation 1 (Serial),m_dominant,4200,1200,1800,9,18144000000,43.295387000,1.000000,1.000000,43.295387000,1
Implementation 1 (Serial),m_dominant,4200,1200,1800,16,18144000000,43.295387000,1.000000,1.000000,43.295387000,1
Implementation 1 (Serial),m_dominant,4200,1200,1800,25,18144000000,43.295387000,1.000000,1.000000,43.295387000,1
Implementation 1 (Serial),m_dominant,4200,1200,2400,1,24192000000,30.982994000,1.000000,1.000000,30.982994000,1
Implementation 1 (Serial),m_dominant,4200,1200,2400,4,24192000000,30.982994000,1.000000,1.000000,30.982994000,1
Implementation 1 (Serial),m_dominant,4200,1200,2400,9,24192000000,30.982994000,1.000000,1.000000,30.982994000,1
Implementation 1 (Serial),m_dominant,4200,1200,2400,16,24192000000,30.982994000,1.000000,1.000000,30.982994000,1
Implementation 1 (Serial),m_dominant,4200,1200,2400,25,24192000000,30.982994000,1.000000,1.000000,30.982994000,1
Implementation 1 (Serial),m_dominant,4200,1200,3000,1,30240000000,32.240370000,1.000000,1.000000,32.240370000,1
Implementation 1 (Serial),m_dominant,4200,1200,3000,4,30240000000,32.240370000,1.000000,1.000000,32.240370000,1
Implementation 1 (Serial),m_dominant,4200,1200,3000,9,30240000000,32.240370000,1.000000,1.000000,32.240370000,1
Implementation 1 (Serial),m_dominant,4200,1200,3000,16,30240000000,32.240370000,1.000000,1.000000,32.240370000,1
Implementation 1 (Serial),m_dominant,4200,1200,3000,25,30240000000,32.240370000,1.000000,1.000000,32.240370000,1
Implementation 1 (Serial),m_dominant,4200,1200,3600,1,36288000000,37.581556000,1.000000,1.000000,37.581556000,1
Implementation 1 (Serial),m_dominant,4200,1200,3600,4,36288000000,37.581556000,1.000000,1.000000,37.581556000,1
Implementation 1 (Serial),m_dominant,4200,1200,3600,9,36288000000,37.581556000,1.000000,1.000000,37.581556000,1
Implementation 1 (Serial),m_dominant,4200,1200,3600,16,36288000000,37.581556000,1.000000,1.000000,37.581556000,1
Implementation 1 (Serial),m_dominant,4200,1200,3600,25,36288000000,37.581556000,1.000000,1.000000,37.581556000,1
Implementation 1 (Serial),m_dominant,4200,1800,600,1,9072000000,5.810475000,1.000000,1.000000,5.810475000,1
Implementation 1 (Serial),m_dominant,4200,1800,600,4,9072000000,5.810475000,1.000000,1.000000,5.810475000,1
Implementation 1 (Serial),m_dominant,4200,1800,600,9,9072000000,5.810475000,1.000000,1.000000,5.810475000,1
Implementation 1 (Serial),m_dominant,4200,1800,600,16,9072000000,5.810475000,1.000000,1.000000,5.810475000,1
Implementation 1 (Serial),m_dominant,4200,1800,600,25,9072000000,5.810475000,1.000000,1.000000,5.810475000,1
Implementation 1 (Serial),m_dominant,4200,1800,1200,1,18144000000,13.969805000,1.000000,1.000000,13.969805000,1
Implementation 1 (Serial),m_dominant,4200,1800,1200,4,18144000000,13.969805000,1.000000,1.000000,13.969805000,1
Implementation 1 (Serial),m_dominant,4200,1800,1200,9,18144000000,13.969805000,1.000000,1.000000,13.969805000,1
Implementation 1 (Serial),m_dominant,4200,1800,1200,16,18144000000,13.969805000,1.000000,1.000000,13.969805000,1
Implementation 1 (Serial),m_dominant,4200,1800,1200,25,18144000000,13.969805000,1.000000,1.000000,13.969805000,1
Implementation 1 (Serial),m_dominant,4200,1800,1800,1,27216000000,27.003626000,1.000000,1.000000,27.003626000,1
Implementation 1 (Serial),m_dominant,4200,1800,1800,4,27216000000,27.003626000,1.000000,1.000000,27.003626000,1
Implementation 1 (Serial),m_dominant,4200,1800,1800,9,27216000000,27.003626000,1.000000,1.000000,27.003626000,1
Implementation 1 (Serial),m_dominant,4200,1800,1800,16,27216000000,27.003626000,1.000000,1.000000,27.003626000,1
Implementation 1 (Serial),m_dominant,4200,1800,1800,25,27216000000,27.003626000,1.000000,1.000000,27.003626000,1
Implementation 1 (Serial),m_dominant,4200,1800,2400,1,36288000000,56.123702000,1.000000,1.000000,56.123702000,1
Implementation 1 (Serial),m_dominant,4200,1800,2400,4,36288000000,56.123702000,1.000000,1.000000,56.123702000,1
Implementation 1 (Serial),m_dominant,4200,1800,2400,9,36288000000,56.123702000,1.000000,1.000000,56.123702000,1
Implementation 1 (Serial),m_dominant,4200,1800,2400,16,36288000000,56.123702000,1.000000,1.000000,56.123702000,1
Implementation 1 (Serial),m_dominant,4200,1800,2400,25,36288000000,56.123702000,1.000000,1.000000,56.123702000,1
Implementation 1 (Serial),m_dominant,4200,1800,3000,1,45360000000,51.742811000,1.000000,1.000000,51.742811000,1
Implementation 1 (Serial),m_dominant,4200,1800,3000,4,45360000000,51.742811000,1.000000,1.000000,51.742811000,1
Implementation 1 (Serial),m_dominant,4200,1800,3000,9,45360000000,51.742811000,1.000000,1.000000,51.742811000,1
Implementation 1 (Serial),m_dominant,4200,1800,3000,16,45360000000,51.742811000,1.000000,1.000000,51.742811000,1
Implementation 1 (Serial),m_dominant,4200,1800,3000,25,45360000000,51.742811000,1.000000,1.000000,51.742811000,1
Implementation 1 (Serial),m_dominant,4200,1800,3600,1,54432000000,158.918227000,1.000000,1.000000,158.918227000,1
Implementation 1 (Serial),m_dominant,4200,1800,3600,4,54432000000,158.918227000,1.000000,1.000000,158.918227000,1
Implementation 1 (Serial),m_dominant,4200,1800,3600,9,54432000000,158.918227000,1.000000,1.000000,158.918227000,1
Implementation 1 (Serial),m_dominant,4200,1800,3600,16,54432000000,158.918227000,1.000000,1.000000,158.918227000,1
Implementation 1 (Serial),m_dominant,4200,1800,3600,25,54432000000,158.918227000,1.000000,1.000000,158.918227000,1
Implementation 1 (Serial),m_dominant,4200,2400,600,1,12096000000,8.392194000,1.000000,1.000000,8.392194000,1
Implementation 1 (Serial),m_dominant,4200,2400,600,4,12096000000,8.392194000,1.000000,1.000000,8.392194000,1
Implementation 1 (Serial),m_dominant,4200,2400,600,9,12096000000,8.392194000,1.000000,1.000000,8.392194000,1
Implementation 1 (Serial),m_dominant,4200,2400,600,16,12096000000,8.392194000,1.000000,1.000000,8.392194000,1
Implementation 1 (Serial),m_dominant,4200,2400,600,25,12096000000,8.392194000,1.000000,1.000000,8.392194000,1
Implementation 1 (Serial),m_dominant,4200,2400,1200,1,24192000000,32.286985000,1.000000,1.000000,32.286985000,1
Implementation 1 (Serial),m_dominant,4200,2400,1200,4,24192000000,32.286985000,1.000000,1.000000,32.286985000,1
Implementation 1 (Serial),m_dominant,4200,2400,1200,9,24192000000,32.286985000,1.000000,1.000000,32.286985000,1
Implementation 1 (Serial),m_dominant,4200,2400,1200,16,24192000000,32.286985000,1.000000,1.000000,32.286985000,1
Implementation 1 (Serial),m_dominant,4200,2400,1200,25,24192000000,32.286985000,1.000000,1.000000,32.286985000,1
Implementation 1 (Serial),m_dominant,4200,2400,1800,1,36288000000,39.620031000,1.000000,1.000000,39.620031000,1
Implementation 1 (Serial),m_dominant,4200,2400,1800,4,36288000000,39.620031000,1.000000,1.000000,39.620031000,1
Implementation 1 (Serial),m_dominant,4200,2400,1800,9,36288000000,39.620031000,1.000000,1.000000,39.620031000,1
Implementation 1 (Serial),m_dominant,4200,2400,1800,16,36288000000,39.620031000,1.000000,1.000000,39.620031000,1
Implementation 1 (Serial),m_dominant,4200,2400,1800,25,36288000000,39.620031000,1.000000,1.000000,39.620031000,1
Implementation 1 (Serial),m_dominant,4200,2400,2400,1,48384000000,75.338168000,1.000000,1.000000,75.338168000,1
Implementation 1 (Serial),m_dominant,4200,2400,2400,4,48384000000,75.338168000,1.000000,1.000000,75.338168000,1
Implementation 1 (Serial),m_dominant,4200,2400,2400,9,48384000000,75.338168000,1.000000,1.000000,75.338168000,1
Implementation 1 (Serial),m_dominant,4200,2400,2400,16,48384000000,75.338168000,1.000000,1.000000,75.338168000,1
Implementation 1 (Serial),m_dominant,4200,2400,2400,25,48384000000,75.338168000,1.000000,1.000000,75.338168000,1
Implementation 1 (Serial),m_dominant,4200,2400,3000,1,60480000000,67.452437000,1.000000,1.000000,67.452437000,1
Implementation 1 (Serial),m_dominant,4200,2400,3000,4,60480000000,67.452437000,1.000000,1.000000,67.452437000,1
Implementation 1 (Serial),m_dominant,4200,2400,3000,9,60480000000,67.452437000,1.000000,1.000000,67.452437000,1
Implementation 1 (Serial),m_dominant,4200,2400,3000,16,60480000000,67.452437000,1.000000,1.000000,67.452437000,1
Implementation 1 (Serial),m_dominant,4200,2400,3000,25,60480000000,67.452437000,1.000000,1.000000,67.452437000,1
Implementation 1 (Serial),m_dominant,4200,2400,3600,1,72576000000,115.637419000,1.000000,1.000000,115.637419000,1
Implementation 1 (Serial),m_dominant,4200,2400,3600,4,72576000000,115.637419000,1.000000,1.000000,115.637419000,1
Implementation 1 (Serial),m_dominant,4200,2400,3600,9,72576000000,115.637419000,1.000000,1.000000,115.637419000,1
Implementation 1 (Serial),m_dominant,4200,2400,3600,16,72576000000,115.637419000,1.000000,1.000000,115.637419000,1
Implementation 1 (Serial),m_dominant,4200,2400,3600,25,72576000000,115.637419000,1.000000,1.000000,115.637419000,1
Implementation 1 (Serial),m_dominant,4200,3000,600,1,15120000000,11.995424000,1.000000,1.000000,11.995424000,1
Implementation 1 (Serial),m_dominant,4200,3000,600,4,15120000000,11.995424000,1.000000,1.000000,11.995424000,1
Implementation 1 (Serial),m_dominant,4200,3000,600,9,15120000000,11.995424000,1.000000,1.000000,11.995424000,1
Implementation 1 (Serial),m_dominant,4200,3000,600,16,15120000000,11.995424000,1.000000,1.000000,11.995424000,1
Implementation 1 (Serial),m_dominant,4200,3000,600,25,15120000000,11.995424000,1.000000,1.000000,11.995424000,1
Implementation 1 (Serial),m_dominant,4200,3000,1200,1,30240000000,46.547101000,1.000000,1.000000,46.547101000,1
Implementation 1 (Serial),m_dominant,4200,3000,1200,4,30240000000,46.547101000,1.000000,1.000000,46.547101000,1
Implementation 1 (Serial),m_dominant,4200,3000,1200,9,30240000000,46.547101000,1.000000,1.000000,46.547101000,1
